timestamp,memory_total,memory_used,memory_available,cpu_user,cpu_system,cpu_idle,load_1min,load_5min,load_15min,disk_total,disk_used,disk_available,disk_percent,process_count
2025-05-25 16:47:00,956,764,59,0.8,5.0,0.0,,45,5,41,11%,141
2025-05-25 16:47:07,956,767,62,0.9,11.0,0.0,,45,5,41,11%,142
2025-05-25 16:47:15,956,763,56,8.0,10.0,0.0,,45,5,41,11%,142
2025-05-25 16:47:22,956,763,54,1.6,17.5,3.2,,45,5,41,11%,141
2025-05-25 16:47:28,956,762,61,0.0,3.1,96.9,,45,5,41,11%,142
2025-05-25 16:47:33,956,763,56,0.0,17.5,22.8,,45,5,41,11%,142
2025-05-25 16:47:39,956,762,59,6.5,16.1,0.0,,45,5,41,11%,143
2025-05-25 16:47:46,956,763,53,0.0,18.8,1.2,,45,5,41,11%,142
2025-05-25 16:47:52,956,762,56,0.0,24.6,0.0,,45,5,41,11%,142
2025-05-25 16:47:59,956,763,59,0.0,16.3,0.0,,45,5,41,11%,142
2025-05-25 16:48:06,956,759,58,0.0,19.2,0.0,,45,5,41,11%,142
2025-05-25 16:48:13,956,758,60,0.0,18.6,0.0,,45,5,41,11%,142
2025-05-25 16:48:20,956,759,59,0.0,19.3,0.0,,45,5,41,11%,142
2025-05-25 16:48:27,956,759,64,0.0,24.2,0.0,,45,5,41,11%,142
2025-05-25 16:48:34,956,759,55,1.6,23.0,0.0,,45,5,41,11%,142
2025-05-25 16:48:41,956,760,55,1.7,20.3,0.0,,45,5,41,11%,142
2025-05-25 16:48:48,956,759,57,2.5,25.0,17.5,,45,5,41,11%,143
2025-05-25 16:48:54,956,760,57,0.0,14.9,10.6,,45,5,41,11%,143
2025-05-25 16:49:01,956,759,57,5.0,17.5,10.0,,45,5,41,11%,143
2025-05-25 16:49:07,956,759,63,1.5,17.9,0.0,,45,5,41,11%,146
2025-05-25 16:49:13,956,761,56,1.6,9.8,0.0,,45,5,41,11%,141
2025-05-25 16:49:19,956,758,61,0.0,11.8,0.0,,45,5,41,11%,141
2025-05-25 16:49:26,956,758,60,1.6,16.1,1.6,,45,5,41,11%,141
2025-05-25 16:49:32,956,756,63,0.0,0.0,id,,,45,5,41,11%,141
2025-05-25 16:49:38,956,772,50,0.0,5.5,14.5,,45,5,41,11%,141
2025-05-25 16:49:44,956,757,57,2.1,2.1,76.6,,45,5,41,11%,141
2025-05-25 16:49:49,956,757,59,0.0,2.2,82.2,,45,5,41,11%,141
2025-05-25 16:49:54,956,757,59,0.0,3.1,96.9,,45,5,41,11%,141
2025-05-25 16:50:00,956,756,58,0.0,3.0,93.9,,45,5,41,11%,141
2025-05-25 16:50:05,956,758,58,1.8,16.1,0.0,,45,5,41,11%,141
2025-05-25 16:50:12,956,758,57,0.0,4.3,0.0,,45,5,41,11%,142
2025-05-25 16:50:19,956,762,60,0.0,0.0,id,,,45,5,41,11%,141
2025-05-25 16:50:24,956,756,63,0.0,3.1,96.9,,45,5,41,11%,141
2025-05-25 16:50:29,956,756,64,3.0,3.0,93.9,,45,5,41,11%,141
2025-05-25 16:50:34,956,756,58,2.2,0.0,78.3,,45,5,41,11%,141
2025-05-25 16:50:40,956,762,58,0.0,2.6,59.0,,45,5,41,11%,141
2025-05-25 16:50:46,956,761,54,1.1,5.3,9.6,,45,5,41,11%,141
2025-05-25 16:50:52,956,757,58,0.0,2.8,20.8,,45,5,41,11%,141
2025-05-25 16:50:58,956,758,63,2.4,2.4,83.3,,45,5,41,11%,141
2025-05-25 16:51:04,956,762,59,0.0,6.5,90.3,,45,5,41,11%,141
2025-05-25 16:51:09,956,758,62,0.0,2.4,85.7,,45,5,41,11%,141
2025-05-25 16:51:14,956,758,58,3.0,3.0,93.9,,45,5,41,11%,141
2025-05-25 16:51:19,956,757,58,0.0,3.1,96.9,,45,5,41,11%,141
2025-05-25 16:51:25,956,757,56,2.9,7.2,15.9,,45,5,41,11%,141
2025-05-25 16:51:31,956,756,62,1.9,7.4,0.0,,45,5,41,11%,142
2025-05-25 16:51:38,956,757,60,0.0,6.1,67.3,,45,5,41,11%,141
2025-05-25 16:51:43,956,766,54,0.0,3.1,96.9,,45,5,41,11%,143
2025-05-25 16:51:49,956,780,49,0.8,4.9,0.0,,45,5,41,11%,143
2025-05-25 16:52:02,956,761,56,0.0,4.5,13.6,,45,5,41,11%,144
2025-05-25 16:52:08,956,760,58,0.0,7.7,76.9,,45,5,41,11%,143
2025-05-25 16:52:13,956,763,54,0.0,6.1,90.9,,45,5,41,11%,143
2025-05-25 16:52:19,956,759,56,0.0,18.2,25.5,,45,5,41,11%,143
2025-05-25 16:52:26,956,765,56,1.7,18.3,0.0,,45,5,41,11%,142
2025-05-25 16:52:33,956,766,59,14.3,5.4,0.0,,45,5,41,11%,143
2025-05-25 16:52:43,956,767,54,1.0,16.7,0.0,,45,5,41,11%,144
2025-05-25 16:52:51,956,767,53,0.4,9.6,0.0,,45,5,41,11%,144
2025-05-25 16:53:04,956,768,52,1.2,14.1,0.0,,45,5,41,11%,145
2025-05-25 16:53:11,956,768,52,0.0,19.3,0.0,,45,5,41,11%,144
2025-05-25 16:53:18,956,768,58,8.5,11.9,0.0,,45,5,41,11%,144
2025-05-25 16:53:26,956,767,53,0.0,10.3,10.3,,45,5,41,11%,144
2025-05-25 16:53:33,956,768,52,4.7,23.3,0.0,,45,5,41,11%,144
2025-05-25 16:53:43,956,765,56,0.0,14.1,0.0,,45,5,41,11%,142
2025-05-25 16:53:49,956,766,58,0.0,19.6,17.4,,45,5,41,11%,140
2025-05-25 16:53:55,956,765,53,0.0,22.5,35.0,,45,5,41,11%,142
2025-05-25 16:54:01,956,769,53,1.0,6.8,0.0,,45,5,41,11%,142
2025-05-25 16:54:08,956,765,53,5.3,8.8,8.8,,45,5,41,11%,141
2025-05-25 16:54:16,956,764,56,0.0,9.5,0.0,,45,5,41,11%,142
2025-05-25 16:54:22,956,765,58,1.7,20.3,8.5,,45,5,41,11%,142
2025-05-25 16:54:28,956,765,61,0.0,21.3,27.7,,45,5,41,11%,142
2025-05-25 16:54:34,956,765,57,3.1,3.1,90.6,,45,5,41,11%,142
2025-05-25 16:54:41,956,769,59,0.0,10.4,0.0,,45,5,41,11%,142
2025-05-25 16:54:48,956,765,53,1.3,5.3,1.3,,45,5,41,11%,143
2025-05-25 16:54:55,956,765,52,0.0,3.0,97.0,,45,5,41,11%,142
2025-05-25 16:55:00,956,766,53,0.0,2.2,80.0,,45,5,41,11%,142
2025-05-25 16:55:05,956,770,56,0.6,11.0,0.0,,45,5,41,11%,142
2025-05-25 16:55:13,956,765,60,0.0,3.8,21.7,,45,5,41,11%,143
2025-05-25 16:55:20,956,766,59,0.0,3.1,96.9,,45,5,41,11%,142
2025-05-25 16:55:25,956,764,58,0.0,14.3,21.4,,45,5,41,11%,142
2025-05-25 16:55:31,956,764,57,0.0,15.2,0.0,,45,5,41,11%,144
2025-05-25 16:55:38,956,766,54,0.0,3.1,96.9,,45,5,41,11%,142
2025-05-25 16:55:43,956,765,57,0.0,4.4,46.7,,45,5,41,11%,142
2025-05-25 16:55:50,956,765,58,2.9,8.6,42.9,,45,5,41,11%,142
2025-05-25 16:55:56,956,768,55,2.1,2.1,76.6,,45,5,41,11%,142
2025-05-25 16:56:01,956,766,57,0.0,14.1,19.2,,45,5,41,11%,142
2025-05-25 16:56:08,956,766,56,0.0,14.7,13.2,,45,5,41,11%,142
2025-05-25 16:56:14,956,770,54,1.5,4.5,0.0,,45,5,41,11%,141
2025-05-25 16:56:23,956,768,53,4.8,9.5,4.8,,45,5,41,11%,144
2025-05-25 16:56:30,956,767,57,1.9,9.3,31.5,,45,5,41,11%,144
2025-05-25 16:56:36,956,771,56,0.0,2.4,83.3,,45,5,41,11%,144
2025-05-25 16:56:42,956,767,57,0.0,8.7,60.9,,45,5,41,11%,144
2025-05-25 16:56:48,956,767,55,0.0,2.3,84.1,,45,5,41,11%,144
2025-05-25 16:56:54,956,769,56,4.5,7.6,9.1,,45,5,41,11%,145
2025-05-25 16:57:01,956,768,57,3.0,3.0,93.9,,45,5,41,11%,144
2025-05-25 16:57:06,956,769,51,2.0,2.0,60.8,,45,5,41,11%,146
2025-05-25 16:57:12,956,770,56,0.0,20.0,0.0,,45,5,41,11%,146
2025-05-25 16:57:19,956,770,54,0.0,20.3,0.0,,45,5,41,11%,146
2025-05-25 16:57:27,956,769,54,1.1,13.3,0.0,,45,5,41,11%,145
2025-05-25 16:57:34,956,771,55,2.4,10.7,0.0,,45,5,41,11%,145
2025-05-25 16:57:49,956,770,50,1.7,20.7,0.0,,45,5,41,11%,144
2025-05-25 16:57:56,956,769,55,6.6,14.8,0.0,,45,5,41,11%,146
2025-05-25 16:58:02,956,767,57,0.0,21.7,0.0,,45,5,41,11%,144
2025-05-25 16:58:09,956,768,57,0.0,16.2,0.0,,45,5,41,11%,143
2025-05-25 16:58:17,956,767,57,0.0,12.9,0.0,,45,5,41,11%,143
2025-05-25 16:58:24,956,768,54,2.0,22.0,0.0,,45,5,41,11%,141
2025-05-25 16:58:31,956,766,52,0.0,12.6,0.0,,45,5,41,11%,140
2025-05-25 16:58:38,956,765,62,0.0,17.9,0.0,,45,5,41,11%,140
2025-05-25 16:58:45,956,767,52,1.6,20.6,0.0,,45,5,41,11%,140
2025-05-25 16:58:53,956,766,53,0.0,16.3,0.0,,45,5,41,11%,140
2025-05-25 16:59:00,956,764,58,0.0,16.0,0.0,,45,5,41,11%,139
2025-05-25 16:59:09,956,764,58,0.0,19.1,0.0,,45,5,41,11%,140
2025-05-25 16:59:16,956,766,57,1.5,17.6,0.0,,45,5,41,11%,141
2025-05-25 16:59:23,956,765,56,0.0,20.0,0.0,,45,5,41,11%,140
2025-05-25 16:59:30,956,763,59,1.7,18.6,0.0,,45,5,41,11%,142
2025-05-25 16:59:37,956,768,51,0.0,15.3,0.0,,45,5,41,11%,145
2025-05-25 16:59:46,956,766,53,0.0,13.0,0.0,,45,5,41,11%,140
2025-05-25 16:59:53,956,764,59,0.0,23.8,0.0,,45,5,41,11%,140
2025-05-25 17:00:00,956,763,57,1.4,16.7,0.0,,45,5,41,11%,141
2025-05-25 17:00:08,956,762,63,0.0,21.7,0.0,,45,5,41,11%,141
2025-05-25 17:00:16,956,763,56,1.2,21.2,0.0,,45,5,41,11%,141
2025-05-25 17:00:23,956,765,60,0.0,17.1,0.0,,45,5,41,11%,142
2025-05-25 17:00:31,956,763,55,0.0,19.0,0.0,,45,5,41,11%,142
2025-05-25 17:00:37,956,771,53,0.0,12.1,0.0,,45,5,41,11%,142
2025-05-25 17:00:45,956,765,52,1.7,16.7,0.0,,45,5,41,11%,140
2025-05-25 17:00:53,956,764,58,0.0,18.2,0.0,,45,5,41,11%,142
2025-05-25 17:00:59,956,766,53,0.0,18.8,0.0,,45,5,41,11%,144
2025-05-25 17:01:07,956,765,54,1.7,21.7,5.0,,45,5,41,11%,144
2025-05-25 17:01:14,956,766,55,1.3,16.9,0.0,,45,5,41,11%,144
2025-05-25 17:01:21,956,767,58,1.7,18.6,0.0,,45,5,41,11%,145
2025-05-25 17:01:28,956,768,57,0.0,16.4,0.0,,45,5,41,11%,144
2025-05-25 17:01:35,956,766,57,0.0,23.7,0.0,,45,5,41,11%,146
2025-05-25 17:01:42,956,766,53,1.7,17.2,0.0,,45,5,41,11%,144
2025-05-25 17:01:48,956,766,53,1.6,25.0,0.0,,45,5,41,11%,144
2025-05-25 17:01:57,956,767,54,1.6,19.4,0.0,,45,5,41,11%,144
2025-05-25 17:02:03,956,767,62,0.0,21.2,0.0,,45,5,41,11%,145
2025-05-25 17:02:10,956,766,58,2.3,20.9,0.0,,45,5,41,11%,147
2025-05-25 17:02:17,956,766,63,0.0,14.6,9.0,,45,5,41,11%,146
2025-05-25 17:02:24,956,770,55,0.0,15.7,0.0,,45,5,41,11%,146
2025-05-25 17:02:33,956,766,58,1.7,18.3,0.0,,45,5,41,11%,146
2025-05-25 17:02:39,956,766,58,0.0,19.7,0.0,,45,5,41,11%,146
2025-05-25 17:02:47,956,767,56,1.7,20.0,0.0,,45,5,41,11%,146
2025-05-25 17:02:53,956,766,57,1.7,18.6,0.0,,45,5,41,11%,146
2025-05-25 17:03:00,956,767,56,0.9,17.9,0.0,,45,5,41,11%,144
2025-05-25 17:03:08,956,765,57,1.6,21.0,0.0,,45,5,41,11%,144
2025-05-25 17:03:15,956,766,58,0.0,17.1,0.0,,45,5,41,11%,144
2025-05-25 17:03:23,956,764,56,0.0,22.0,0.0,,45,5,41,11%,144
2025-05-25 17:03:30,956,766,52,0.0,19.7,0.0,,45,5,41,11%,144
2025-05-25 17:03:39,956,765,55,1.6,19.4,0.0,,45,5,41,11%,144
2025-05-25 17:03:45,956,766,56,0.0,20.0,0.0,,45,5,41,11%,143
2025-05-25 17:03:53,956,764,59,0.0,17.5,0.0,,45,5,41,11%,144
2025-05-25 17:03:59,956,768,51,0.0,23.3,0.0,,45,5,41,11%,144
2025-05-25 17:04:06,956,762,55,1.6,16.1,0.0,,45,5,41,11%,141
2025-05-25 17:04:14,956,758,63,0.0,17.5,0.0,,45,5,41,11%,138
2025-05-25 17:04:21,956,759,60,1.7,20.0,0.0,,45,5,41,11%,140
2025-05-25 17:04:29,956,758,59,0.0,23.7,0.0,,45,5,41,11%,138
2025-05-25 17:04:36,956,760,61,0.0,19.6,0.0,,45,5,41,11%,138
2025-05-25 17:04:43,956,758,60,1.0,14.6,0.0,,45,5,41,11%,137
2025-05-25 17:04:51,956,759,58,0.0,19.3,0.0,,45,5,41,11%,138
2025-05-25 17:04:57,956,760,56,1.3,15.6,0.0,,45,5,41,11%,138
2025-05-25 17:05:05,956,759,59,1.4,11.4,0.0,,45,5,41,11%,138
2025-05-25 17:05:12,956,770,53,1.5,13.8,0.0,,45,5,41,11%,139
2025-05-25 17:05:20,956,775,49,1.7,19.0,27.6,,45,5,41,11%,139
2025-05-25 17:05:26,956,764,53,0.0,15.7,11.4,,45,5,41,11%,139
2025-05-25 17:05:32,956,766,52,3.4,8.5,25.4,,45,5,41,11%,140
2025-05-25 17:05:38,956,764,53,2.6,10.3,10.3,,45,5,41,11%,139
2025-05-25 17:05:44,956,766,54,0.0,4.5,13.6,,45,5,41,11%,141
2025-05-25 17:05:50,956,766,54,2.3,7.0,20.9,,45,5,41,11%,140
2025-05-25 17:05:56,956,775,53,0.0,2.9,88.6,,45,5,41,11%,142
2025-05-25 17:06:02,956,778,51,0.0,4.9,0.0,,45,5,41,11%,140
2025-05-25 17:06:08,956,770,53,1.5,14.9,4.5,,45,5,41,11%,140
2025-05-25 17:06:15,956,766,56,0.0,3.1,96.9,,45,5,41,11%,140
2025-05-25 17:06:21,956,769,54,0.0,6.0,0.0,,45,5,41,11%,141
2025-05-25 17:06:28,956,766,56,0.0,18.5,6.2,,45,5,41,11%,140
2025-05-25 17:06:35,956,767,58,0.0,6.2,16.7,,45,5,41,11%,140
2025-05-25 17:06:41,956,767,56,0.0,3.1,96.9,,45,5,41,11%,140
2025-05-25 17:06:46,956,765,54,3.1,0.0,96.9,,45,5,41,11%,140
2025-05-25 17:06:53,956,765,56,1.9,5.7,0.0,,45,5,41,11%,142
2025-05-25 17:07:00,956,766,55,0.0,3.1,96.9,,45,5,41,11%,140
2025-05-25 17:07:05,956,767,53,0.0,3.0,93.9,,45,5,41,11%,140
2025-05-25 17:07:10,956,770,51,1.0,11.1,0.0,,45,5,41,11%,140
2025-05-25 17:07:20,956,768,51,10.2,5.1,0.0,,45,5,41,11%,138
2025-05-25 17:07:27,956,766,55,2.2,2.2,78.3,,45,5,41,11%,136
2025-05-25 17:07:32,956,766,56,1.5,4.6,27.7,,45,5,41,11%,136
2025-05-25 17:07:38,956,765,56,0.0,11.6,0.0,,45,5,41,11%,134
2025-05-25 17:07:45,956,764,53,0.0,18.4,39.5,,45,5,41,11%,135
2025-05-25 17:07:51,956,765,54,0.0,8.9,0.0,,45,5,41,11%,135
2025-05-25 17:07:57,956,759,57,3.4,13.8,0.0,,45,5,41,11%,135
2025-05-25 17:08:04,956,760,60,2.7,10.7,0.0,,45,5,41,11%,136
2025-05-25 17:08:10,956,760,60,1.3,16.9,0.0,,45,5,41,11%,136
2025-05-25 17:08:16,956,764,60,0.0,15.4,0.0,,45,5,41,11%,142
2025-05-25 17:08:24,956,769,51,0.0,16.1,0.0,,45,5,41,11%,142
2025-05-25 17:08:32,956,765,59,1.5,13.8,0.0,,45,5,41,11%,142
2025-05-25 17:08:40,956,767,54,0.0,20.5,15.4,,45,5,41,11%,142
2025-05-25 17:08:47,956,767,52,1.7,18.3,0.0,,45,5,41,11%,145
2025-05-25 17:08:54,956,768,54,0.0,19.4,0.0,,45,5,41,11%,144
2025-05-25 17:09:02,956,766,57,2.3,27.3,0.0,,45,5,41,11%,145
2025-05-25 17:09:09,956,767,56,1.3,17.7,0.0,,45,5,41,11%,142
2025-05-25 17:09:19,956,768,52,2.1,16.7,0.0,,45,5,41,11%,145
2025-05-25 17:09:26,956,767,54,1.7,17.2,0.0,,45,5,41,11%,146
2025-05-25 17:09:33,956,766,54,0.0,12.5,0.0,,45,5,41,11%,146
2025-05-25 17:09:42,956,768,52,0.0,6.5,0.0,,45,5,41,11%,146
2025-05-25 17:09:50,956,766,60,2.4,19.5,0.0,,45,5,41,11%,146
2025-05-25 17:09:57,956,766,56,2.0,20.4,0.0,,45,5,41,11%,146
2025-05-25 17:10:03,956,767,54,0.0,16.4,0.0,,45,5,41,11%,146
2025-05-25 17:10:11,956,770,52,1.6,8.2,0.0,,45,5,41,11%,146
2025-05-25 17:10:25,956,773,51,1.4,15.9,0.0,,45,5,41,11%,151
2025-05-25 17:10:32,956,770,53,1.4,12.7,0.0,,45,5,41,11%,149
2025-05-25 17:10:46,956,771,54,0.0,16.0,0.0,,45,5,41,11%,150
2025-05-25 17:10:56,956,773,54,2.1,12.5,0.0,,45,5,41,11%,156
2025-05-25 17:11:07,956,773,50,1.2,16.3,0.0,,45,5,41,11%,149
2025-05-25 17:11:14,956,775,49,1.6,23.0,0.0,,45,5,41,11%,150
2025-05-25 17:11:21,956,768,55,1.3,13.9,0.0,,45,5,41,11%,148
2025-05-25 17:11:29,956,770,52,2.6,13.2,0.0,,45,5,41,11%,151
2025-05-25 17:11:37,956,770,53,0.0,7.9,0.0,,45,5,41,11%,148
2025-05-25 17:11:46,956,771,54,3.4,15.5,0.0,,45,5,41,11%,149
2025-05-25 17:11:55,956,768,56,0.0,13.3,0.0,,45,5,41,11%,149
2025-05-25 17:12:04,956,769,56,2.1,20.8,0.0,,45,5,41,11%,149
2025-05-25 17:12:11,956,774,53,1.0,10.7,0.0,,45,5,41,11%,148
2025-05-25 17:12:20,956,770,57,0.8,7.3,0.0,,45,5,41,11%,147
2025-05-25 17:12:29,956,769,54,1.6,19.4,0.0,,45,5,41,11%,148
2025-05-25 17:12:37,956,768,55,0.0,20.3,0.0,,45,5,41,11%,148
2025-05-25 17:12:45,956,770,54,0.0,21.7,0.0,,45,5,41,11%,147
2025-05-25 17:12:53,956,767,56,1.7,15.5,0.0,,45,5,41,11%,146
2025-05-25 17:13:04,956,765,57,2.4,19.5,0.0,,45,5,41,11%,147
2025-05-25 17:13:12,956,769,52,1.6,22.2,0.0,,45,5,41,11%,147
2025-05-25 17:13:19,956,764,58,0.0,14.5,0.0,,45,5,41,11%,146
2025-05-25 17:13:28,956,768,51,2.5,17.5,0.0,,45,5,41,11%,147
2025-05-25 17:13:37,956,767,57,1.6,22.6,0.0,,45,5,41,11%,147
2025-05-25 17:13:44,956,776,50,1.2,17.9,0.0,,45,5,41,11%,147
2025-05-25 17:13:53,956,768,57,1.5,18.2,0.0,,45,5,41,11%,147
2025-05-25 17:14:01,956,767,55,0.0,13.7,0.0,,45,5,41,11%,146
2025-05-25 17:14:08,956,768,52,0.9,14.8,0.0,,45,5,41,11%,147
2025-05-25 17:14:15,956,767,55,1.7,21.7,0.0,,45,5,41,11%,146
2025-05-25 17:14:23,956,768,58,2.4,22.0,0.0,,45,5,41,11%,149
2025-05-25 17:14:30,956,766,58,0.0,21.7,0.0,,45,5,41,11%,144
2025-05-25 17:14:37,956,767,57,1.6,23.0,0.0,,45,5,41,11%,148
2025-05-25 17:14:45,956,768,54,0.0,15.9,0.0,,45,5,41,11%,145
2025-05-25 17:14:53,956,766,56,0.0,20.0,0.0,,45,5,41,11%,146
2025-05-25 17:15:05,956,769,51,3.8,7.7,0.0,,45,5,41,11%,147
2025-05-25 17:15:18,956,769,50,2.4,15.2,0.0,,45,5,41,11%,148
2025-05-25 17:15:25,956,772,52,2.5,17.5,0.0,,45,5,41,11%,150
2025-05-25 17:15:31,956,770,56,0.0,14.3,0.0,,45,5,41,11%,147
2025-05-25 17:15:39,956,770,52,2.0,18.4,0.0,,45,5,41,11%,148
2025-05-25 17:15:48,956,771,53,1.1,14.0,0.0,,45,5,41,11%,148
2025-05-25 17:15:56,956,770,56,1.7,18.3,0.0,,45,5,41,11%,148
2025-05-25 17:16:03,956,768,53,0.0,11.4,0.0,,45,5,41,11%,148
2025-05-25 17:16:13,956,768,54,1.3,17.7,0.0,,45,5,41,11%,145
2025-05-25 17:16:21,956,767,56,1.3,15.4,0.0,,45,5,41,11%,147
2025-05-25 17:16:28,956,767,54,0.0,15.2,0.0,,45,5,41,11%,147
2025-05-25 17:16:35,956,773,56,1.7,18.3,0.0,,45,5,41,11%,147
2025-05-25 17:16:42,956,768,51,0.0,27.4,0.0,,45,5,41,11%,147
2025-05-25 17:16:49,956,773,52,1.5,19.1,0.0,,45,5,41,11%,149
2025-05-25 17:16:56,956,768,66,1.5,17.9,0.0,,45,5,41,11%,147
2025-05-25 17:17:03,956,768,57,2.9,14.7,0.0,,45,5,41,11%,148
2025-05-25 17:17:10,956,765,54,2.3,13.8,0.0,,45,5,41,11%,145
2025-05-25 17:17:16,956,765,55,1.1,14.9,0.0,,45,5,41,11%,145
2025-05-25 17:17:25,956,766,54,2.4,22.0,0.0,,45,5,41,11%,145
2025-05-25 17:17:32,956,765,60,1.7,16.7,0.0,,45,5,41,11%,145
2025-05-25 17:17:39,956,765,54,0.0,15.2,0.0,,45,5,41,11%,144
2025-05-25 17:17:46,956,767,57,1.2,21.4,0.0,,45,5,41,11%,145
2025-05-25 17:17:54,956,766,56,0.0,18.8,0.0,,45,5,41,11%,145
2025-05-25 17:18:01,956,766,53,0.0,21.0,0.0,,45,5,41,11%,145
2025-05-25 17:18:08,956,765,54,0.0,20.4,0.0,,45,5,41,11%,145
2025-05-25 17:18:15,956,767,56,0.0,18.8,0.0,,45,5,41,11%,145
2025-05-25 17:18:21,956,766,56,0.0,24.4,0.0,,45,5,41,11%,145
2025-05-25 17:18:27,956,765,59,1.7,16.9,0.0,,45,5,41,11%,145
2025-05-25 17:18:34,956,767,54,3.2,21.0,0.0,,45,5,41,11%,147
2025-05-25 17:18:40,956,765,53,2.4,22.0,0.0,,45,5,41,11%,145
2025-05-25 17:18:47,956,769,55,2.3,25.6,0.0,,45,5,41,11%,145
2025-05-25 17:18:53,956,766,57,0.0,23.0,0.0,,45,5,41,11%,144
2025-05-25 17:19:00,956,769,52,4.9,22.0,0.0,,45,5,41,11%,145
2025-05-25 17:19:07,956,765,54,0.0,23.3,0.0,,45,5,41,11%,144
2025-05-25 17:19:14,956,768,54,0.0,26.2,0.0,,45,5,41,11%,145
2025-05-25 17:19:21,956,767,53,2.0,16.0,0.0,,45,5,41,11%,144
2025-05-25 17:19:27,956,769,57,0.0,15.7,0.0,,45,5,41,11%,144
2025-05-25 17:19:35,956,765,59,2.4,22.0,0.0,,45,5,41,11%,144
2025-05-25 17:19:44,956,768,53,1.7,15.0,0.0,,45,5,41,11%,146
2025-05-25 17:19:51,956,767,56,0.0,19.7,0.0,,45,5,41,11%,147
2025-05-25 17:19:58,956,768,54,0.0,24.4,0.0,,45,5,41,11%,146
2025-05-25 17:20:04,956,767,56,2.9,14.3,0.0,,45,5,41,11%,146
2025-05-25 17:20:10,956,768,51,0.0,18.6,0.0,,45,5,41,11%,146
2025-05-25 17:20:17,956,768,52,1.2,16.5,0.0,,45,5,41,11%,147
2025-05-25 17:20:24,956,768,52,1.7,18.6,0.0,,45,5,41,11%,147
2025-05-25 17:20:33,956,767,52,1.6,19.7,0.0,,45,5,41,11%,149
2025-05-25 17:20:40,956,769,56,2.3,23.3,0.0,,45,5,41,11%,148
2025-05-25 17:20:46,956,768,54,0.0,13.5,0.0,,45,5,41,11%,148
2025-05-25 17:20:53,956,768,54,4.8,21.4,0.0,,45,5,41,11%,148
2025-05-25 17:20:59,956,768,58,1.6,21.9,0.0,,45,5,41,11%,150
2025-05-25 17:21:06,956,767,56,0.0,17.4,0.0,,45,5,41,11%,148
2025-05-25 17:21:14,956,770,54,2.1,17.0,0.0,,45,5,41,11%,150
2025-05-25 17:21:21,956,767,58,1.7,20.0,0.0,,45,5,41,11%,148
2025-05-25 17:21:29,956,770,58,1.4,19.7,0.0,,45,5,41,11%,150
2025-05-25 17:21:36,956,769,53,0.0,21.3,0.0,,45,5,41,11%,148
2025-05-25 17:21:42,956,767,56,0.0,25.0,0.0,,45,5,41,11%,145
2025-05-25 17:21:49,956,766,57,0.0,22.2,1.6,,45,5,41,11%,145
2025-05-25 17:21:56,956,766,57,1.6,19.7,0.0,,45,5,41,11%,147
2025-05-25 17:22:03,956,765,59,1.7,21.7,0.0,,45,5,41,11%,145
2025-05-25 17:22:10,956,770,56,0.0,21.7,0.0,,45,5,41,11%,146
2025-05-25 17:22:17,956,766,55,0.0,18.8,0.0,,45,5,41,11%,146
2025-05-25 17:22:23,956,770,51,1.1,18.0,0.0,,45,5,41,11%,147
2025-05-25 17:22:31,956,765,52,1.6,18.0,0.0,,45,5,41,11%,146
2025-05-25 17:22:38,956,766,56,0.0,17.9,10.3,,45,5,41,11%,146
